flight_id,flight_date,terminal,aircraft_type,arrival_time,scheduled_turnaround_min,actual_turnaround_min,delay_minutes,departure_time
FL24513,2024-11-10,T1,B787,11:41:00,45,52,7,12:33:00
FL24514,2024-10-05,T1,B737,05:39:00,50,55,5,06:34:00
FL24515,2024-07-24,T1,B787,13:12:00,50,57,7,14:09:00
FL24516,2024-05-25,T3,A320,12:23:00,55,58,3,13:21:00
FL24517,2024-03-29,T2,B737,07:42:00,40,57,17,08:39:00
FL24518,2024-01-22,T2,B787,13:20:00,55,50,0,14:10:00
FL24519,2024-10-26,T1,B787,21:38:00,50,50,0,22:28:00
FL24520,2024-02-13,T2,B737,00:14:00,45,68,23,01:22:00
FL24521,2024-02-06,T1,B737,17:44:00,50,46,0,18:30:00
FL24522,2024-01-07,T2,B737,03:27:00,55,61,6,04:28:00
FL24523,2024-10-06,T2,B737,18:03:00,45,53,8,18:56:00
FL24524,2024-06-17,T1,A321,06:04:00,40,61,21,07:05:00
FL24525,2024-03-10,T1,A321,21:03:00,40,52,12,21:55:00
FL24526,2024-07-31,T1,A321,10:07:00,45,69,24,11:16:00
FL24527,2024-03-11,T2,B737,02:39:00,40,46,6,03:25:00
FL24528,2024-07-25,T3,A320,06:36:00,50,63,13,07:39:00
FL24529,2024-03-12,T3,A320,13:13:00,50,68,18,14:21:00
FL24530,2024-11-11,T2,A320,08:19:00,50,67,17,09:26:00
FL24531,2024-06-28,T2,B787,03:28:00,45,55,10,04:23:00
FL24532,2024-07-26,T1,A320,19:16:00,55,69,14,20:25:00
FL24533,2024-06-25,T1,A321,23:24:00,50,58,8,00:22:00
FL24534,2024-07-13,T1,B737,07:12:00,40,53,13,08:05:00
FL24535,2024-10-27,T2,B787,10:08:00,50,61,11,11:09:00
FL24536,2024-08-26,T1,A321,06:28:00,50,54,4,07:22:00
FL24537,2024-06-02,T1,A320,16:36:00,45,43,0,17:19:00
FL24538,2024-06-02,T2,B737,09:42:00,40,50,10,10:32:00
FL24539,2024-01-30,T3,A320,07:11:00,50,68,18,08:19:00
FL24540,2024-01-27,T1,A321,21:37:00,40,35,0,22:12:00
FL24541,2024-08-27,T3,A321,05:50:00,45,41,0,06:31:00
FL24542,2024-08-30,T1,A321,02:13:00,55,62,7,03:15:00
FL24543,2024-05-11,T1,A320,18:09:00,45,49,4,18:58:00
FL24544,2024-06-27,T1,B737,10:38:00,50,62,12,11:40:00
FL24545,2024-12-04,T2,B737,20:28:00,50,69,19,21:37:00
FL24546,2024-04-07,T2,B787,22:01:00,40,35,0,22:36:00
FL24547,2024-11-21,T1,B787,01:56:00,50,50,0,02:46:00
FL24548,2024-08-24,T1,B787,21:30:00,45,67,22,22:37:00
FL24549,2024-11-30,T2,A321,02:28:00,45,43,0,03:11:00
FL24550,2024-05-17,T2,B737,20:17:00,45,52,7,21:09:00
FL24551,2024-04-27,T3,A320,02:58:00,45,48,3,03:46:00
FL24552,2024-04-15,T2,B737,02:27:00,45,55,10,03:22:00
FL24553,2024-02-05,T1,A320,07:44:00,50,50,0,08:34:00
FL24554,2024-02-15,T2,B787,16:15:00,40,59,19,17:14:00
FL24555,2024-04-13,T3,A321,09:28:00,50,46,0,10:14:00
FL24556,2024-12-29,T3,A321,17:08:00,50,46,0,17:54:00
FL24557,2024-12-25,T1,B787,08:45:00,40,56,16,09:41:00
FL24558,2024-03-10,T2,A321,04:39:00,55,62,7,05:41:00
FL24559,2024-07-25,T3,B787,08:18:00,50,54,4,09:12:00
FL24560,2024-08-08,T3,B737,13:55:00,40,52,12,14:47:00
FL24561,2024-03-29,T3,A320,07:15:00,45,43,0,07:58:00
FL24562,2024-01-03,T1,A321,13:35:00,45,68,23,14:43:00
FL24563,2024-10-24,T3,B787,20:39:00,45,59,14,21:38:00
FL24564,2024-12-31,T2,A320,11:26:00,45,53,8,12:19:00
FL24565,2024-08-18,T1,B787,13:47:00,45,44,0,14:31:00
FL24566,2024-04-27,T2,A321,16:08:00,40,46,6,16:54:00
FL24567,2024-11-06,T2,A320,19:20:00,50,72,22,20:32:00
FL24568,2024-04-23,T3,A321,10:11:00,40,41,1,10:52:00
FL24569,2024-07-20,T1,A320,09:54:00,55,78,23,11:12:00
FL24570,2024-01-30,T1,A320,21:43:00,40,44,4,22:27:00
FL24571,2024-12-29,T2,B787,02:11:00,40,61,21,03:12:00
FL24572,2024-09-03,T1,A320,06:32:00,40,35,0,07:07:00
FL24573,2024-03-21,T1,B737,08:00:00,40,55,15,08:55:00
FL24574,2024-09-02,T1,A321,10:27:00,55,56,1,11:23:00
FL24575,2024-07-02,T1,B787,06:58:00,45,42,0,07:40:00
FL24576,2024-09-29,T3,A320,20:25:00,55,61,6,21:26:00
FL24577,2024-02-02,T2,B737,10:51:00,50,74,24,12:05:00
FL24578,2024-04-11,T2,B737,10:57:00,45,65,20,12:02:00
FL24579,2024-10-03,T1,B737,07:41:00,40,62,22,08:43:00
FL24580,2024-04-20,T1,B787,20:25:00,50,73,23,21:38:00
FL24581,2024-07-24,T2,A320,02:31:00,40,53,13,03:24:00
FL24582,2024-09-22,T2,A320,03:41:00,55,73,18,04:54:00
FL24583,2024-08-02,T3,B737,01:18:00,45,59,14,02:17:00
FL24584,2024-04-12,T1,B787,20:23:00,55,51,0,21:14:00
FL24585,2024-10-21,T2,A321,01:38:00,45,61,16,02:39:00
FL24586,2024-03-18,T3,A320,15:11:00,40,39,0,15:50:00
FL24587,2024-06-23,T3,A320,03:32:00,50,51,1,04:23:00
FL24588,2024-12-07,T1,A321,19:26:00,40,63,23,20:29:00
FL24589,2024-02-21,T3,A320,11:41:00,50,72,22,12:53:00
FL24590,2024-10-23,T3,A321,23:32:00,55,67,12,00:39:00
FL24591,2024-06-23,T3,A321,23:17:00,55,54,0,00:11:00
FL24592,2024-12-08,T3,A320,17:55:00,55,70,15,19:05:00
FL24593,2024-07-17,T3,B737,16:06:00,40,62,22,17:08:00
FL24594,2024-03-28,T1,A320,02:14:00,50,47,0,03:01:00
FL24595,2024-06-19,T1,B737,06:50:00,40,58,18,07:48:00
FL24596,2024-02-06,T1,A320,18:55:00,55,72,17,20:07:00
FL24597,2024-05-02,T1,B787,13:04:00,45,64,19,14:08:00
FL24598,2024-07-19,T2,B737,17:47:00,40,60,20,18:47:00
FL24599,2024-03-04,T1,A321,23:40:00,50,58,8,00:38:00
FL24600,2024-07-06,T1,B737,04:20:00,50,66,16,05:26:00
FL24601,2024-08-02,T1,B737,12:22:00,55,54,0,13:16:00
FL24602,2024-08-30,T3,A320,09:04:00,55,54,0,09:58:00
FL24603,2024-05-29,T3,B787,06:27:00,45,54,9,07:21:00
FL24604,2024-05-03,T3,A321,23:53:00,50,57,7,00:50:00
FL24605,2024-07-16,T1,B787,00:15:00,50,55,5,01:10:00
FL24606,2024-02-05,T2,B737,11:01:00,55,71,16,12:12:00
FL24607,2024-10-28,T2,B787,01:41:00,50,61,11,02:42:00
FL24608,2024-10-04,T1,B787,20:09:00,45,51,6,21:00:00
FL24609,2024-02-04,T2,B787,15:50:00,40,57,17,16:47:00
FL24610,2024-04-22,T2,B737,15:30:00,45,41,0,16:11:00
FL24611,2024-06-23,T1,B787,00:24:00,45,58,13,01:22:00
FL24612,2024-02-02,T3,B787,18:15:00,40,55,15,19:10:00
FL24613,2024-07-31,T2,A320,00:17:00,50,58,8,01:15:00
FL24614,2024-07-21,T3,A321,09:29:00,40,42,2,10:11:00
FL24615,2024-09-10,T1,B737,16:56:00,45,69,24,18:05:00
FL24616,2024-02-25,T3,B787,22:35:00,40,64,24,23:39:00
FL24617,2024-11-18,T2,B787,18:40:00,45,48,3,19:28:00
FL24618,2024-01-13,T3,A320,13:50:00,40,59,19,14:49:00
FL24619,2024-02-19,T3,A321,17:15:00,45,56,11,18:11:00
FL24620,2024-09-04,T3,B737,17:14:00,55,61,6,18:15:00
FL24621,2024-08-20,T1,B787,02:42:00,50,62,12,03:44:00
FL24622,2024-01-28,T1,B737,21:46:00,40,39,0,22:25:00
FL24623,2024-04-13,T1,B787,14:31:00,40,61,21,15:32:00
FL24624,2024-12-19,T1,B787,13:54:00,40,53,13,14:47:00
FL24625,2024-04-05,T3,B737,21:04:00,55,55,0,21:59:00
FL24626,2024-12-08,T2,B737,14:16:00,50,63,13,15:19:00
FL24627,2024-12-09,T3,B787,17:48:00,40,53,13,18:41:00
FL24628,2024-07-11,T3,B737,16:09:00,40,63,23,17:12:00
FL24629,2024-05-04,T3,A321,09:52:00,55,75,20,11:07:00
FL24630,2024-03-21,T2,B737,04:14:00,40,39,0,04:53:00
FL24631,2024-01-07,T2,B737,01:06:00,55,64,9,02:10:00
FL24632,2024-11-25,T2,B737,15:17:00,45,50,5,16:07:00
FL24633,2024-03-23,T3,B737,10:13:00,55,59,4,11:12:00
FL24634,2024-01-24,T1,B787,16:13:00,45,51,6,17:04:00
FL24635,2024-04-23,T1,A320,10:02:00,55,56,1,10:58:00
FL24636,2024-01-15,T3,B787,17:45:00,40,41,1,18:26:00
FL24637,2024-04-22,T1,B787,06:23:00,50,68,18,07:31:00
FL24638,2024-12-07,T1,A321,20:57:00,45,55,10,21:52:00
FL24639,2024-09-06,T3,B787,16:05:00,50,46,0,16:51:00
FL24640,2024-05-24,T3,B787,08:04:00,50,72,22,09:16:00
FL24641,2024-01-19,T1,A321,00:38:00,50,60,10,01:38:00
FL24642,2024-01-09,T3,A321,00:10:00,55,70,15,01:20:00
FL24643,2024-11-15,T1,B737,10:23:00,40,62,22,11:25:00
FL24644,2024-07-03,T2,B787,06:48:00,50,56,6,07:44:00
FL24645,2024-02-07,T2,A321,01:47:00,50,62,12,02:49:00
FL24646,2024-07-29,T3,B787,18:37:00,50,50,0,19:27:00
FL24647,2024-05-13,T1,B787,01:23:00,40,39,0,02:02:00
FL24648,2024-04-11,T2,B787,00:57:00,45,65,20,02:02:00
FL24649,2024-05-28,T3,B737,21:56:00,45,56,11,22:52:00
FL24650,2024-04-02,T2,B737,17:19:00,50,56,6,18:15:00
FL24651,2024-10-16,T2,B787,16:30:00,45,47,2,17:17:00
FL24652,2024-05-19,T3,A320,13:57:00,55,56,1,14:53:00
FL24653,2024-10-21,T2,B787,10:04:00,55,59,4,11:03:00
FL24654,2024-12-17,T3,B737,16:08:00,40,63,23,17:11:00
FL24655,2024-09-18,T3,A321,02:44:00,55,59,4,03:43:00
FL24656,2024-03-21,T2,B787,07:16:00,40,35,0,07:51:00
FL24657,2024-02-01,T2,B737,12:06:00,40,62,22,13:08:00
FL24658,2024-07-06,T1,A321,06:42:00,45,56,11,07:38:00
FL24659,2024-05-15,T2,B737,23:29:00,50,45,0,00:14:00
FL24660,2024-06-14,T1,A320,19:21:00,50,48,0,20:09:00
FL24661,2024-05-26,T3,B737,11:55:00,50,67,17,13:02:00
FL24662,2024-09-01,T2,B787,13:33:00,45,63,18,14:36:00
FL24663,2024-07-01,T2,A321,12:01:00,50,58,8,12:59:00
FL24664,2024-01-09,T3,B787,08:50:00,45,48,3,09:38:00
FL24665,2024-06-04,T2,B787,04:52:00,45,47,2,05:39:00
FL24666,2024-11-13,T1,A320,17:02:00,55,53,0,17:55:00
FL24667,2024-06-24,T2,B737,07:41:00,50,72,22,08:53:00
FL24668,2024-04-23,T1,A320,23:16:00,40,49,9,00:05:00
FL24669,2024-08-30,T2,B737,19:45:00,50,63,13,20:48:00
FL24670,2024-06-15,T2,A320,10:41:00,55,78,23,11:59:00
FL24671,2024-08-10,T3,B737,00:43:00,55,56,1,01:39:00
FL24672,2024-07-09,T1,A321,18:26:00,55,71,16,19:37:00
FL24673,2024-10-01,T3,B787,14:51:00,40,60,20,15:51:00
FL24674,2024-10-15,T3,B737,10:35:00,55,59,4,11:34:00
FL24675,2024-03-04,T3,A321,08:58:00,55,78,23,10:16:00
FL24676,2024-10-08,T1,B737,14:21:00,40,51,11,15:12:00
FL24677,2024-06-21,T3,B737,08:38:00,40,55,15,09:33:00
FL24678,2024-09-13,T1,B787,23:54:00,45,61,16,00:55:00
FL24679,2024-07-21,T1,B787,22:44:00,45,51,6,23:35:00
FL24680,2024-03-17,T2,A321,11:50:00,40,54,14,12:44:00
FL24681,2024-04-12,T1,B787,01:28:00,40,60,20,02:28:00
FL24682,2024-08-13,T1,B787,20:53:00,55,76,21,22:09:00
FL24683,2024-08-13,T2,A321,17:21:00,40,35,0,17:56:00
FL24684,2024-08-14,T3,B787,11:12:00,50,57,7,12:09:00
FL24685,2024-04-05,T2,A321,14:23:00,40,54,14,15:17:00
FL24686,2024-03-16,T2,A321,14:49:00,45,67,22,15:56:00
FL24687,2024-02-02,T2,B787,21:44:00,55,76,21,23:00:00
FL24688,2024-03-22,T1,B737,07:01:00,40,54,14,07:55:00
FL24689,2024-03-09,T2,B787,14:35:00,55,78,23,15:53:00
FL24690,2024-12-04,T1,B787,11:41:00,55,67,12,12:48:00
FL24691,2024-08-06,T1,B737,05:37:00,55,75,20,06:52:00
FL24692,2024-12-27,T1,B787,04:25:00,55,57,2,05:22:00
FL24693,2024-12-23,T1,B787,13:22:00,50,53,3,14:15:00
FL24694,2024-10-28,T3,B737,22:58:00,50,58,8,23:56:00
FL24695,2024-04-29,T1,A321,05:59:00,40,39,0,06:38:00
FL24696,2024-02-17,T1,B737,16:53:00,40,38,0,17:31:00
FL24697,2024-03-08,T2,B737,03:36:00,50,48,0,04:24:00
FL24698,2024-12-04,T2,A320,05:20:00,55,54,0,06:14:00
FL24699,2024-03-25,T1,A320,14:09:00,55,63,8,15:12:00
FL24700,2024-10-02,T3,A321,11:58:00,55,73,18,13:11:00
FL24701,2024-09-12,T3,B787,16:31:00,40,52,12,17:23:00
FL24702,2024-07-23,T2,A321,20:35:00,50,64,14,21:39:00
FL24703,2024-08-20,T3,B787,15:52:00,50,64,14,16:56:00
FL24704,2024-03-05,T2,A320,20:26:00,45,52,7,21:18:00
FL24705,2024-11-12,T3,B737,11:56:00,40,35,0,12:31:00
FL24706,2024-03-19,T3,B737,16:24:00,55,70,15,17:34:00
FL24707,2024-01-14,T3,A321,14:55:00,45,51,6,15:46:00
FL24708,2024-11-20,T2,B737,19:36:00,45,60,15,20:36:00
FL24709,2024-10-31,T2,B737,04:46:00,55,57,2,05:43:00
FL24710,2024-06-17,T1,A320,12:36:00,40,49,9,13:25:00
FL24711,2024-06-07,T1,A320,22:24:00,55,70,15,23:34:00
FL24712,2024-04-25,T3,A321,08:15:00,45,48,3,09:03:00
FL24713,2024-12-11,T3,B787,19:32:00,55,51,0,20:23:00
FL24714,2024-07-10,T3,A321,09:01:00,45,52,7,09:53:00
FL24715,2024-12-10,T2,A320,10:34:00,55,78,23,11:52:00
FL24716,2024-07-01,T3,B737,22:29:00,45,69,24,23:38:00
FL24717,2024-08-18,T1,B787,15:38:00,55,79,24,16:57:00
FL24718,2024-06-16,T3,A320,17:32:00,50,53,3,18:25:00
FL24719,2024-01-15,T1,A320,21:22:00,45,45,0,22:07:00
FL24720,2024-07-11,T3,B787,11:37:00,50,59,9,12:36:00
FL24721,2024-08-20,T3,B787,01:14:00,40,57,17,02:11:00
FL24722,2024-09-19,T3,A321,08:17:00,50,48,0,09:05:00
FL24723,2024-02-23,T1,B787,23:59:00,40,45,5,00:44:00
FL24724,2024-06-28,T1,B787,12:01:00,55,64,9,13:05:00
FL24725,2024-01-04,T2,B737,22:43:00,40,45,5,23:28:00
FL24726,2024-09-13,T1,A321,05:07:00,45,62,17,06:09:00
FL24727,2024-12-26,T3,B787,11:43:00,40,64,24,12:47:00
FL24728,2024-11-17,T1,A321,14:43:00,50,72,22,15:55:00
FL24729,2024-08-27,T3,B787,21:04:00,50,50,0,21:54:00
FL24730,2024-06-11,T3,A320,04:12:00,45,55,10,05:07:00
FL24731,2024-12-02,T1,A320,15:35:00,45,43,0,16:18:00
FL24732,2024-05-17,T2,A321,20:43:00,45,59,14,21:42:00
FL24733,2024-11-19,T1,A320,06:36:00,40,44,4,07:20:00
FL24734,2024-08-16,T1,A320,16:25:00,40,64,24,17:29:00
FL24735,2024-04-11,T3,B787,22:39:00,40,44,4,23:23:00
FL24736,2024-07-11,T1,B737,17:32:00,40,49,9,18:21:00
FL24737,2024-11-02,T2,B787,08:13:00,45,40,0,08:53:00
FL24738,2024-01-30,T3,B737,15:58:00,40,46,6,16:44:00
FL24739,2024-10-21,T1,A321,19:37:00,50,65,15,20:42:00
FL24740,2024-09-03,T2,B737,16:31:00,50,64,14,17:35:00
FL24741,2024-08-08,T3,A321,20:54:00,45,69,24,22:03:00
FL24742,2024-06-20,T2,B737,01:41:00,45,59,14,02:40:00
FL24743,2024-06-08,T2,A320,13:46:00,50,49,0,14:35:00
FL24744,2024-06-20,T3,A320,02:56:00,55,74,19,04:10:00
FL24745,2024-03-03,T1,A321,16:23:00,55,77,22,17:40:00
FL24746,2024-03-01,T2,B737,15:26:00,40,58,18,16:24:00
FL24747,2024-03-05,T3,A320,03:51:00,55,72,17,05:03:00
FL24748,2024-06-17,T1,A321,00:11:00,40,47,7,00:58:00
FL24749,2024-03-21,T2,B737,20:09:00,45,66,21,21:15:00
FL24750,2024-09-03,T3,A320,12:40:00,45,58,13,13:38:00
FL24751,2024-09-24,T2,B787,15:31:00,50,49,0,16:20:00
FL24752,2024-09-14,T1,B737,04:25:00,50,56,6,05:21:00
FL24753,2024-03-13,T1,A321,19:18:00,45,62,17,20:20:00
FL24754,2024-11-27,T1,B787,12:36:00,40,52,12,13:28:00
FL24755,2024-07-06,T3,B787,17:34:00,50,62,12,18:36:00
FL24756,2024-01-25,T1,A321,07:35:00,55,61,6,08:36:00
FL24757,2024-08-15,T1,B787,04:18:00,55,70,15,05:28:00
FL24758,2024-04-27,T3,A321,18:47:00,40,59,19,19:46:00
FL24759,2024-04-17,T1,A320,07:10:00,40,60,20,08:10:00
FL24760,2024-08-29,T1,A321,23:25:00,45,58,13,00:23:00
FL24761,2024-04-08,T1,B787,07:48:00,55,66,11,08:54:00
FL24762,2024-01-22,T3,B787,20:30:00,40,61,21,21:31:00
FL24763,2024-02-25,T1,B737,10:46:00,45,46,1,11:32:00
FL24764,2024-05-28,T2,B787,07:26:00,45,67,22,08:33:00
FL24765,2024-11-06,T3,A320,13:02:00,55,58,3,14:00:00
FL24766,2024-02-09,T2,A321,18:32:00,55,71,16,19:43:00
FL24767,2024-05-29,T3,A321,03:14:00,55,79,24,04:33:00
FL24768,2024-04-30,T3,B787,23:57:00,40,40,0,00:37:00
FL24769,2024-09-16,T3,A320,19:05:00,50,64,14,20:09:00
FL24770,2024-01-26,T2,A321,07:41:00,40,42,2,08:23:00
FL24771,2024-04-21,T1,B737,18:59:00,45,57,12,19:56:00
FL24772,2024-01-23,T1,A320,03:15:00,40,62,22,04:17:00
FL24773,2024-06-17,T1,B737,00:35:00,50,66,16,01:41:00
FL24774,2024-11-09,T1,B737,01:06:00,40,60,20,02:06:00
FL24775,2024-09-20,T3,A321,10:44:00,55,72,17,11:56:00
FL24776,2024-04-25,T3,A320,21:44:00,40,52,12,22:36:00
FL24777,2024-11-02,T2,B787,17:14:00,55,70,15,18:24:00
FL24778,2024-08-18,T1,A321,05:21:00,55,69,14,06:30:00
FL24779,2024-07-07,T3,B737,03:59:00,45,40,0,04:39:00
FL24780,2024-09-13,T1,A321,16:56:00,40,64,24,18:00:00
FL24781,2024-04-29,T1,A321,18:03:00,40,56,16,18:59:00
FL24782,2024-10-12,T2,B737,10:49:00,40,43,3,11:32:00
FL24783,2024-09-29,T3,A321,09:21:00,50,65,15,10:26:00
FL24784,2024-12-23,T1,B787,02:44:00,40,54,14,03:38:00
FL24785,2024-05-31,T2,B737,13:50:00,40,63,23,14:53:00
FL24786,2024-03-26,T2,A320,03:08:00,40,52,12,04:00:00
FL24787,2024-11-20,T1,B737,01:31:00,50,52,2,02:23:00
FL24788,2024-12-10,T1,B787,04:48:00,40,62,22,05:50:00
FL24789,2024-11-22,T2,A320,18:18:00,55,58,3,19:16:00
FL24790,2024-09-02,T2,B737,23:28:00,55,55,0,00:23:00
FL24791,2024-11-09,T1,B737,17:56:00,40,56,16,18:52:00
FL24792,2024-11-10,T1,A321,02:54:00,55,55,0,03:49:00
FL24793,2024-10-19,T2,A320,07:53:00,40,36,0,08:29:00
FL24794,2024-06-10,T3,B787,23:04:00,50,49,0,23:53:00
FL24795,2024-04-09,T2,B787,04:29:00,45,46,1,05:15:00
FL24796,2024-07-03,T2,B737,06:46:00,55,73,18,07:59:00
FL24797,2024-10-02,T3,A321,19:07:00,45,54,9,20:01:00
FL24798,2024-01-17,T1,B787,11:33:00,45,47,2,12:20:00
FL24799,2024-09-16,T2,A321,06:15:00,40,55,15,07:10:00
FL24800,2024-09-01,T1,A320,23:35:00,50,49,0,00:24:00
FL24801,2024-11-01,T3,A321,03:01:00,45,61,16,04:02:00
FL24802,2024-12-03,T2,A321,00:35:00,55,69,14,01:44:00
FL24803,2024-02-19,T1,B737,20:35:00,50,52,2,21:27:00
FL24804,2024-09-28,T1,B787,02:13:00,55,56,1,03:09:00
FL24805,2024-08-22,T1,A320,14:24:00,55,78,23,15:42:00
FL24806,2024-03-12,T1,B787,15:23:00,50,46,0,16:09:00
FL24807,2024-11-12,T1,A320,11:29:00,55,71,16,12:40:00
FL24808,2024-02-13,T1,A320,08:10:00,40,40,0,08:50:00
FL24809,2024-11-01,T2,B787,14:00:00,40,46,6,14:46:00
FL24810,2024-03-20,T2,A320,16:27:00,50,64,14,17:31:00
FL24811,2024-10-12,T3,B787,13:58:00,55,71,16,15:09:00
FL24812,2024-02-18,T1,A321,17:49:00,45,49,4,18:38:00
FL24813,2024-04-07,T3,A320,11:07:00,50,58,8,12:05:00
FL24814,2024-01-25,T2,B787,23:44:00,45,64,19,00:48:00
FL24815,2024-08-01,T3,A321,16:59:00,50,72,22,18:11:00
FL24816,2024-02-25,T2,A321,07:11:00,45,65,20,08:16:00
FL24817,2024-09-11,T2,A321,12:27:00,45,67,22,13:34:00
FL24818,2024-06-04,T3,A321,13:47:00,50,53,3,14:40:00
FL24819,2024-06-09,T2,A320,08:36:00,50,61,11,09:37:00
FL24820,2024-07-12,T2,B787,07:41:00,50,71,21,08:52:00
FL24821,2024-01-04,T3,B787,16:05:00,50,51,1,16:56:00
FL24822,2024-09-24,T3,A321,03:00:00,55,77,22,04:17:00
FL24823,2024-02-05,T1,B737,02:24:00,50,64,14,03:28:00
FL24824,2024-01-16,T3,B737,21:28:00,45,41,0,22:09:00
FL24825,2024-05-16,T2,B737,12:14:00,45,63,18,13:17:00
FL24826,2024-03-18,T1,B737,06:45:00,55,59,4,07:44:00
FL24827,2024-11-06,T2,A321,13:32:00,50,47,0,14:19:00
FL24828,2024-03-13,T3,B737,16:08:00,55,67,12,17:15:00
FL24829,2024-11-15,T2,B737,15:54:00,55,74,19,17:08:00
FL24830,2024-09-01,T3,A321,08:03:00,55,54,0,08:57:00
FL24831,2024-12-11,T3,B787,08:01:00,55,77,22,09:18:00
FL24832,2024-08-15,T3,B787,21:00:00,55,73,18,22:13:00
FL24833,2024-07-13,T1,A320,05:38:00,55,73,18,06:51:00
FL24834,2024-09-02,T3,B787,04:27:00,55,79,24,05:46:00
FL24835,2024-03-29,T2,A320,04:25:00,45,66,21,05:31:00
FL24836,2024-09-16,T1,A320,08:47:00,45,69,24,09:56:00
FL24837,2024-10-12,T1,A320,18:35:00,45,43,0,19:18:00
FL24838,2024-05-18,T1,B787,21:11:00,45,66,21,22:17:00
FL24839,2024-02-20,T2,A321,17:22:00,45,52,7,18:14:00
FL24840,2024-05-26,T3,A321,14:31:00,55,52,0,15:23:00
FL24841,2024-08-29,T1,B787,23:33:00,55,76,21,00:49:00
FL24842,2024-11-29,T3,A320,23:31:00,45,45,0,00:16:00
FL24843,2024-08-19,T3,B737,15:25:00,50,51,1,16:16:00
FL24844,2024-01-27,T2,A321,18:38:00,45,62,17,19:40:00
FL24845,2024-12-09,T1,B737,07:09:00,55,70,15,08:19:00
FL24846,2024-07-26,T2,B737,13:14:00,50,51,1,14:05:00
FL24847,2024-05-17,T1,B737,15:40:00,40,36,0,16:16:00
FL24848,2024-06-03,T1,B787,17:40:00,45,48,3,18:28:00
FL24849,2024-01-07,T3,A320,23:36:00,50,47,0,00:23:00
FL24850,2024-04-24,T3,B787,21:54:00,45,55,10,22:49:00
FL24851,2024-04-01,T1,A320,05:02:00,40,49,9,05:51:00
FL24852,2024-12-11,T1,A320,06:40:00,50,61,11,07:41:00
FL24853,2024-03-22,T3,B737,13:42:00,40,37,0,14:19:00
FL24854,2024-01-13,T1,B737,05:43:00,40,55,15,06:38:00
FL24855,2024-03-12,T1,A321,14:22:00,40,51,11,15:13:00
FL24856,2024-03-31,T1,B787,08:37:00,45,45,0,09:22:00
FL24857,2024-07-06,T2,A321,23:20:00,50,59,9,00:19:00
FL24858,2024-04-14,T1,A320,02:44:00,55,61,6,03:45:00
FL24859,2024-10-26,T1,B787,17:16:00,55,50,0,18:06:00
FL24860,2024-03-24,T3,B787,00:24:00,45,68,23,01:32:00
FL24861,2024-01-28,T3,A321,19:06:00,45,49,4,19:55:00
FL24862,2024-10-05,T2,B787,02:08:00,40,40,0,02:48:00
FL24863,2024-01-12,T3,B737,13:36:00,45,49,4,14:25:00
FL24864,2024-11-02,T1,B737,16:57:00,50,45,0,17:42:00
FL24865,2024-12-29,T2,B737,09:54:00,55,73,18,11:07:00
FL24866,2024-05-29,T1,A320,22:12:00,50,57,7,23:09:00
FL24867,2024-11-13,T1,A321,07:15:00,40,64,24,08:19:00
FL24868,2024-01-26,T1,B737,03:01:00,45,41,0,03:42:00
FL24869,2024-08-01,T2,A320,10:15:00,45,57,12,11:12:00
FL24870,2024-11-09,T3,A320,12:23:00,40,52,12,13:15:00
FL24871,2024-08-27,T3,A321,00:42:00,55,66,11,01:48:00
FL24872,2024-08-09,T3,B737,06:43:00,45,41,0,07:24:00
FL24873,2024-03-08,T1,B787,10:04:00,40,42,2,10:46:00
FL24874,2024-09-18,T2,A320,10:55:00,55,73,18,12:08:00
FL24875,2024-04-20,T3,B787,04:22:00,55,78,23,05:40:00
FL24876,2024-05-09,T2,A320,01:09:00,45,45,0,01:54:00
FL24877,2024-06-07,T2,B737,11:00:00,50,59,9,11:59:00
FL24878,2024-10-06,T1,A320,21:55:00,55,62,7,22:57:00
FL24879,2024-10-17,T2,A320,20:37:00,55,79,24,21:56:00
FL24880,2024-10-29,T3,A321,14:31:00,55,69,14,15:40:00
FL24881,2024-01-31,T3,A321,13:41:00,40,60,20,14:41:00
FL24882,2024-03-29,T2,B787,02:26:00,55,69,14,03:35:00
FL24883,2024-11-27,T2,A321,00:24:00,40,58,18,01:22:00
FL24884,2024-04-27,T2,A321,22:26:00,55,73,18,23:39:00
FL24885,2024-05-09,T2,B787,18:52:00,45,67,22,19:59:00
FL24886,2024-07-25,T3,B787,11:32:00,50,52,2,12:24:00
FL24887,2024-12-25,T3,A321,04:10:00,50,60,10,05:10:00
FL24888,2024-02-28,T1,B737,08:01:00,55,65,10,09:06:00
FL24889,2024-04-05,T2,A320,11:54:00,40,60,20,12:54:00
FL24890,2024-11-14,T3,B737,13:35:00,40,38,0,14:13:00
FL24891,2024-09-02,T2,B737,11:21:00,50,46,0,12:07:00
FL24892,2024-05-24,T3,A321,02:54:00,45,42,0,03:36:00
FL24893,2024-11-05,T1,B737,22:50:00,40,63,23,23:53:00
FL24894,2024-05-04,T3,A320,19:53:00,45,42,0,20:35:00
FL24895,2024-01-22,T3,B737,00:01:00,55,55,0,00:56:00
FL24896,2024-12-18,T1,B787,10:38:00,45,56,11,11:34:00
FL24897,2024-10-11,T2,B737,11:45:00,45,40,0,12:25:00
FL24898,2024-07-25,T3,A321,06:01:00,50,56,6,06:57:00
FL24899,2024-09-14,T1,B737,21:59:00,45,58,13,22:57:00
